code,name,list_date,exchange,board,industry,risk_flag,years_listed,eligible
002352,顺丰控股,2010-02-05,SZ,主板,G 运输仓储,False,16.6,True
002353,杰瑞股份,2010-02-05,SZ,主板,C 制造业,False,16.6,True
002354,天娱数科,2010-02-09,SZ,主板,I 信息技术,False,16.6,True
002355,兴民智通,2010-02-09,SZ,主板,C 制造业,False,16.6,True
002356,鹏飞绿能,2010-02-09,SZ,主板,F 批发零售,False,16.6,True
002357,富临运业,2010-02-10,SZ,主板,G 运输仓储,False,16.6,True
002358,森源电气,2010-02-10,SZ,主板,C 制造业,False,16.6,True
002360,ST同德,2010-03-03,SZ,主板,C 制造业,True,16.5,True
002361,神剑股份,2010-03-03,SZ,主板,C 制造业,False,16.5,True
002362,汉王科技,2010-03-03,SZ,主板,C 制造业,False,16.5,True
002363,隆基机械,2010-03-05,SZ,主板,C 制造业,False,16.5,True
002364,中恒电气,2010-03-05,SZ,主板,C 制造业,False,16.5,True
002365,永安药业,2010-03-05,SZ,主板,C 制造业,False,16.5,True
002366,融发核电,2010-03-12,SZ,主板,C 制造业,False,16.5,True
002367,康力电梯,2010-03-12,SZ,主板,C 制造业,False,16.5,True
002368,太极股份,2010-03-12,SZ,主板,I 信息技术,False,16.5,True
002369,卓翼科技,2010-03-16,SZ,主板,C 制造业,False,16.5,True
002370,亚太药业,2010-03-16,SZ,主板,C 制造业,False,16.5,True
002371,北方华创,2010-03-16,SZ,主板,C 制造业,False,16.5,True
002372,伟星新材,2010-03-18,SZ,主板,C 制造业,False,16.5,True
002373,千方科技,2010-03-18,SZ,主板,I 信息技术,False,16.5,True
002374,中锐股份,2010-03-18,SZ,主板,C 制造业,False,16.5,True
002375,亚厦股份,2010-03-23,SZ,主板,E 建筑业,False,16.5,True
002376,新北洋,2010-03-23,SZ,主板,C 制造业,False,16.5,True
002377,国创高新,2010-03-23,SZ,主板,C 制造业,False,16.5,True
002378,章源钨业,2010-03-31,SZ,主板,C 制造业,False,16.4,True
002379,宏桥控股,2010-03-31,SZ,主板,C 制造业,False,16.4,True
002380,科远智慧,2010-03-31,SZ,主板,I 信息技术,False,16.4,True
002381,双箭股份,2010-04-02,SZ,主板,C 制造业,False,16.4,True
002382,蓝帆医疗,2010-04-02,SZ,主板,C 制造业,False,16.4,True
002383,合众思壮,2010-04-02,SZ,主板,C 制造业,False,16.4,True
002384,东山精密,2010-04-09,SZ,主板,C 制造业,False,16.4,True
002385,大北农,2010-04-09,SZ,主板,C 制造业,False,16.4,True
002386,天原股份,2010-04-09,SZ,主板,C 制造业,False,16.4,True
002387,维信诺,2010-04-13,SZ,主板,C 制造业,False,16.4,True
002388,新亚制程,2010-04-13,SZ,主板,C 制造业,False,16.4,True
002389,航天彩虹,2010-04-13,SZ,主板,C 制造业,False,16.4,True
002390,信邦制药,2010-04-16,SZ,主板,F 批发零售,False,16.4,True
002391,长青股份,2010-04-16,SZ,主板,C 制造业,False,16.4,True
002392,北京利尔,2010-04-23,SZ,主板,C 制造业,False,16.4,True
002393,力生制药,2010-04-23,SZ,主板,C 制造业,False,16.4,True
002394,联发股份,2010-04-23,SZ,主板,C 制造业,False,16.4,True
002395,双象股份,2010-04-29,SZ,主板,C 制造业,False,16.4,True
002396,星网锐捷,2010-06-23,SZ,主板,C 制造业,False,16.2,True
002397,梦洁股份,2010-04-29,SZ,主板,C 制造业,False,16.4,True
002398,垒知集团,2010-05-06,SZ,主板,C 制造业,False,16.3,True
002399,海普瑞,2010-05-06,SZ,主板,C 制造业,False,16.3,True
002400,省广集团,2010-05-06,SZ,主板,L 商务服务,False,16.3,True
002401,中远海科,2010-05-06,SZ,主板,I 信息技术,False,16.3,True
002402,和而泰,2010-05-11,SZ,主板,C 制造业,False,16.3,True
002403,爱仕达,2010-05-11,SZ,主板,C 制造业,False,16.3,True
002404,嘉欣丝绸,2010-05-11,SZ,主板,C 制造业,False,16.3,True
002405,四维图新,2010-05-18,SZ,主板,I 信息技术,False,16.3,True
002406,远东传动,2010-05-18,SZ,主板,C 制造业,False,16.3,True
002407,多氟多,2010-05-18,SZ,主板,C 制造业,False,16.3,True
002408,齐翔腾达,2010-05-18,SZ,主板,C 制造业,False,16.3,True
002409,雅克科技,2010-05-25,SZ,主板,C 制造业,False,16.3,True
002410,广联达,2010-05-25,SZ,主板,I 信息技术,False,16.3,True
002412,汉森制药,2010-05-25,SZ,主板,C 制造业,False,16.3,True
002413,雷科防务,2010-05-28,SZ,主板,C 制造业,False,16.3,True
002414,高德红外,2010-07-16,SZ,主板,C 制造业,False,16.1,True
002415,海康威视,2010-05-28,SZ,主板,C 制造业,False,16.3,True
002416,爱施德,2010-05-28,SZ,主板,F 批发零售,False,16.3,True
002418,康盛股份,2010-06-01,SZ,主板,C 制造业,False,16.3,True
002419,天虹股份,2010-06-01,SZ,主板,F 批发零售,False,16.3,True
002420,毅昌科技,2010-06-01,SZ,主板,C 制造业,False,16.3,True
002421,达实智能,2010-06-03,SZ,主板,I 信息技术,False,16.3,True
002422,科伦药业,2010-06-03,SZ,主板,C 制造业,False,16.3,True
002423,中粮资本,2010-06-03,SZ,主板,J 金融业,False,16.3,True
002424,ST百灵,2010-06-03,SZ,主板,C 制造业,True,16.3,True
002425,凯撒文化,2010-06-08,SZ,主板,I 信息技术,False,16.2,True
002426,胜利精密,2010-06-08,SZ,主板,C 制造业,False,16.2,True
002427,尤夫股份,2010-06-08,SZ,主板,C 制造业,False,16.2,True
002428,云南锗业,2010-06-08,SZ,主板,C 制造业,False,16.2,True
002429,兆驰股份,2010-06-10,SZ,主板,C 制造业,False,16.2,True
002430,杭氧股份,2010-06-10,SZ,主板,C 制造业,False,16.2,True
002431,ST棕榈,2010-06-10,SZ,主板,E 建筑业,True,16.2,True
002432,九安医疗,2010-06-10,SZ,主板,C 制造业,False,16.2,True
002434,万里扬,2010-06-18,SZ,主板,C 制造业,False,16.2,True
002436,兴森科技,2010-06-18,SZ,主板,C 制造业,False,16.2,True
002437,誉衡药业,2010-06-23,SZ,主板,C 制造业,False,16.2,True
002438,江苏神通,2010-06-23,SZ,主板,C 制造业,False,16.2,True
002439,启明星辰,2010-06-23,SZ,主板,I 信息技术,False,16.2,True
002440,闰土股份,2010-07-06,SZ,主板,C 制造业,False,16.2,True
002441,众业达,2010-07-06,SZ,主板,F 批发零售,False,16.2,True
002442,龙星科技,2010-07-06,SZ,主板,C 制造业,False,16.2,True
002443,金洲管道,2010-07-06,SZ,主板,C 制造业,False,16.2,True
002444,巨星科技,2010-07-13,SZ,主板,C 制造业,False,16.2,True
002445,中南文化,2010-07-13,SZ,主板,C 制造业,False,16.2,True
002446,盛路通信,2010-07-13,SZ,主板,C 制造业,False,16.2,True
002448,中原内配,2010-07-16,SZ,主板,C 制造业,False,16.1,True
002449,国星光电,2010-07-16,SZ,主板,C 制造业,False,16.1,True
002451,摩恩电气,2010-07-20,SZ,主板,C 制造业,False,16.1,True
002452,长高电气,2010-07-20,SZ,主板,C 制造业,False,16.1,True
002453,华软科技,2010-07-20,SZ,主板,C 制造业,False,16.1,True
002454,松芝股份,2010-07-20,SZ,主板,C 制造业,False,16.1,True
002455,百川股份,2010-08-03,SZ,主板,C 制造业,False,16.1,True
002456,欧菲光,2010-08-03,SZ,主板,C 制造业,False,16.1,True
002457,青龙管业,2010-08-03,SZ,主板,C 制造业,False,16.1,True
002458,益生股份,2010-08-10,SZ,主板,A 农林牧渔,False,16.1,True
002459,晶澳科技,2010-08-10,SZ,主板,C 制造业,False,16.1,True
002460,赣锋锂业,2010-08-10,SZ,主板,C 制造业,False,16.1,True
002461,珠江啤酒,2010-08-18,SZ,主板,C 制造业,False,16.1,True
002462,嘉事堂,2010-08-18,SZ,主板,F 批发零售,False,16.1,True
002463,沪电股份,2010-08-18,SZ,主板,C 制造业,False,16.1,True
002465,海格通信,2010-08-31,SZ,主板,C 制造业,False,16.0,True
002466,天齐锂业,2010-08-31,SZ,主板,C 制造业,False,16.0,True
002467,二六三,2010-09-08,SZ,主板,I 信息技术,False,16.0,True
002468,申通快递,2010-09-08,SZ,主板,G 运输仓储,False,16.0,True
002469,三维化学,2010-09-08,SZ,主板,C 制造业,False,16.0,True
002470,金正大,2010-09-08,SZ,主板,C 制造业,False,16.0,True
002471,中超控股,2010-09-10,SZ,主板,C 制造业,False,16.0,True
002472,双环传动,2010-09-10,SZ,主板,C 制造业,False,16.0,True
002474,榕基软件,2010-09-15,SZ,主板,I 信息技术,False,16.0,True
002475,立讯精密,2010-09-15,SZ,主板,C 制造业,False,16.0,True
002476,新叶股份,2010-09-15,SZ,主板,C 制造业,False,16.0,True
002478,常宝股份,2010-09-21,SZ,主板,C 制造业,False,16.0,True
002479,富春环保,2010-09-21,SZ,主板,D 水电煤气,False,16.0,True
002480,新筑股份,2010-09-21,SZ,主板,C 制造业,False,16.0,True
002481,双塔食品,2010-09-21,SZ,主板,C 制造业,False,16.0,True
002482,广田集团,2010-09-29,SZ,主板,E 建筑业,False,15.9,True
002483,润邦股份,2010-09-29,SZ,主板,C 制造业,False,15.9,True
002484,江海股份,2010-09-29,SZ,主板,C 制造业,False,15.9,True
002485,ST雪发,2010-10-15,SZ,主板,L 商务服务,True,15.9,True
002486,嘉麟杰,2010-10-15,SZ,主板,C 制造业,False,15.9,True
002487,大金重工,2010-10-15,SZ,主板,C 制造业,False,15.9,True
002488,金固股份,2010-10-21,SZ,主板,C 制造业,False,15.9,True
002489,浙江永强,2010-10-21,SZ,主板,C 制造业,False,15.9,True
002490,山东墨龙,2010-10-21,SZ,主板,C 制造业,False,15.9,True
002491,通鼎互联,2010-10-21,SZ,主板,C 制造业,False,15.9,True
002492,恒基达鑫,2010-11-02,SZ,主板,G 运输仓储,False,15.8,True
002493,荣盛石化,2010-11-02,SZ,主板,C 制造业,False,15.8,True
002494,华斯股份,2010-11-02,SZ,主板,C 制造业,False,15.8,True
002495,佳隆股份,2010-11-02,SZ,主板,C 制造业,False,15.8,True
002496,辉丰股份,2010-11-09,SZ,主板,C 制造业,False,15.8,True
002497,雅化集团,2010-11-09,SZ,主板,C 制造业,False,15.8,True
002498,汉缆股份,2010-11-09,SZ,主板,C 制造业,False,15.8,True
002500,山西证券,2010-11-15,SZ,主板,J 金融业,False,15.8,True
002501,*ST利源,2010-11-17,SZ,主板,C 制造业,True,15.8,True
002506,协鑫集成,2010-11-18,SZ,主板,C 制造业,False,15.8,True
002507,涪陵榨菜,2010-11-23,SZ,主板,C 制造业,False,15.8,True
002508,老板电器,2010-11-23,SZ,主板,C 制造业,False,15.8,True
002510,天汽模,2010-11-25,SZ,主板,C 制造业,False,15.8,True
002511,中顺洁柔,2010-11-25,SZ,主板,C 制造业,False,15.8,True
002512,ST达华,2010-12-03,SZ,主板,C 制造业,True,15.8,True
002513,蓝丰生化,2010-12-03,SZ,主板,C 制造业,False,15.8,True
002514,*ST宝馨,2010-12-03,SZ,主板,C 制造业,True,15.8,True
002515,金字火腿,2010-12-03,SZ,主板,C 制造业,False,15.8,True
002516,旷达科技,2010-12-07,SZ,主板,C 制造业,False,15.7,True
002517,恺英网络,2010-12-07,SZ,主板,I 信息技术,False,15.7,True
002518,科士达,2010-12-07,SZ,主板,C 制造业,False,15.7,True
002519,银河电子,2010-12-07,SZ,主板,C 制造业,False,15.7,True
002520,日发精机,2010-12-10,SZ,主板,C 制造业,False,15.7,True
002521,齐峰新材,2010-12-10,SZ,主板,C 制造业,False,15.7,True
002522,浙江众成,2010-12-10,SZ,主板,C 制造业,False,15.7,True
002523,天桥起重,2010-12-10,SZ,主板,C 制造业,False,15.7,True
002524,光正眼科,2010-12-17,SZ,主板,Q 卫生,False,15.7,True
002526,山东矿机,2010-12-17,SZ,主板,C 制造业,False,15.7,True
002527,新时达,2010-12-24,SZ,主板,C 制造业,False,15.7,True
002528,*ST英飞,2010-12-24,SZ,主板,C 制造业,True,15.7,True
002529,海源复材,2010-12-24,SZ,主板,C 制造业,False,15.7,True
002530,金财互联,2010-12-31,SZ,主板,C 制造业,False,15.7,True
002531,天顺风能,2010-12-31,SZ,主板,C 制造业,False,15.7,True
002532,天山铝业,2010-12-31,SZ,主板,C 制造业,False,15.7,True
002533,金杯电工,2010-12-31,SZ,主板,C 制造业,False,15.7,True
002534,西子洁能,2011-01-10,SZ,主板,C 制造业,False,15.7,True
002535,林州重机,2011-01-11,SZ,主板,C 制造业,False,15.7,True
002536,飞龙股份,2011-01-11,SZ,主板,C 制造业,False,15.7,True
002537,海联金汇,2011-01-10,SZ,主板,C 制造业,False,15.7,True
002538,ST司特,2011-01-18,SZ,主板,C 制造业,True,15.6,True
002539,云图控股,2011-01-18,SZ,主板,C 制造业,False,15.6,True
002540,亚太科技,2011-01-18,SZ,主板,C 制造业,False,15.6,True
002541,鸿路钢构,2011-01-18,SZ,主板,C 制造业,False,15.6,True
002542,*ST中岩,2011-01-28,SZ,主板,E 建筑业,True,15.6,True
002543,万和电气,2011-01-28,SZ,主板,C 制造业,False,15.6,True
002544,普天科技,2011-01-28,SZ,主板,I 信息技术,False,15.6,True
002545,东方铁塔,2011-02-11,SZ,主板,C 制造业,False,15.6,True
002546,新联电子,2011-02-11,SZ,主板,C 制造业,False,15.6,True
002547,*ST春兴,2011-02-18,SZ,主板,C 制造业,True,15.5,True
002548,金新农,2011-02-18,SZ,主板,C 制造业,False,15.5,True
002549,凯美特气,2011-02-18,SZ,主板,N 公共环保,False,15.5,True
002550,千红制药,2011-02-18,SZ,主板,C 制造业,False,15.5,True
002551,尚荣医疗,2011-02-25,SZ,主板,C 制造业,False,15.5,True
002552,宝鼎科技,2011-02-25,SZ,主板,C 制造业,False,15.5,True
002553,南方精工,2011-02-25,SZ,主板,C 制造业,False,15.5,True
002554,惠博普,2011-02-25,SZ,主板,B 采矿业,False,15.5,True
002555,三七互娱,2011-03-02,SZ,主板,I 信息技术,False,15.5,True
002556,辉隆股份,2011-03-02,SZ,主板,F 批发零售,False,15.5,True
002557,洽洽食品,2011-03-02,SZ,主板,C 制造业,False,15.5,True
002558,巨人网络,2011-03-02,SZ,主板,I 信息技术,False,15.5,True
002559,亚威股份,2011-03-03,SZ,主板,C 制造业,False,15.5,True
002560,通达股份,2011-03-03,SZ,主板,C 制造业,False,15.5,True
002561,徐家汇,2011-03-03,SZ,主板,F 批发零售,False,15.5,True
002562,兄弟科技,2011-03-10,SZ,主板,C 制造业,False,15.5,True
002563,森马服饰,2011-03-11,SZ,主板,C 制造业,False,15.5,True
002564,天沃科技,2011-03-10,SZ,主板,C 制造业,False,15.5,True
002565,顺灏股份,2011-03-18,SZ,主板,C 制造业,False,15.5,True
002566,益盛药业,2011-03-18,SZ,主板,C 制造业,False,15.5,True
002567,唐人神,2011-03-25,SZ,主板,C 制造业,False,15.5,True
002568,百润股份,2011-03-25,SZ,主板,C 制造业,False,15.5,True
002569,*ST步森,2011-04-12,SZ,主板,C 制造业,True,15.4,True
002570,贝因美,2011-04-12,SZ,主板,C 制造业,False,15.4,True
002571,德力股份,2011-04-12,SZ,主板,C 制造业,False,15.4,True
002572,索菲亚,2011-04-12,SZ,主板,C 制造业,False,15.4,True
002573,清新环境,2011-04-22,SZ,主板,N 公共环保,False,15.4,True
002574,明牌珠宝,2011-04-22,SZ,主板,C 制造业,False,15.4,True
002575,群兴玩具,2011-04-22,SZ,主板,F 批发零售,False,15.4,True
002576,通达动力,2011-04-28,SZ,主板,C 制造业,False,15.4,True
002577,雷柏科技,2011-04-28,SZ,主板,C 制造业,False,15.4,True
002578,闽发铝业,2011-04-28,SZ,主板,C 制造业,False,15.4,True
002579,中京电子,2011-05-06,SZ,主板,C 制造业,False,15.3,True
002580,圣阳股份,2011-05-06,SZ,主板,C 制造业,False,15.3,True
002581,*ST未名,2011-05-20,SZ,主板,C 制造业,True,15.3,True
002582,好想你,2011-05-20,SZ,主板,C 制造业,False,15.3,True
002583,海能达,2011-05-27,SZ,主板,C 制造业,False,15.3,True
002584,西陇科学,2011-06-02,SZ,主板,C 制造业,False,15.3,True
002585,双星新材,2011-06-02,SZ,主板,C 制造业,False,15.3,True
002586,围海股份,2011-06-02,SZ,主板,E 建筑业,False,15.3,True
002587,奥拓电子,2011-06-10,SZ,主板,C 制造业,False,15.2,True
002588,史丹利,2011-06-10,SZ,主板,C 制造业,False,15.2,True
002589,瑞康医药,2011-06-10,SZ,主板,F 批发零售,False,15.2,True
002590,万安科技,2011-06-10,SZ,主板,C 制造业,False,15.2,True
002591,恒大高新,2011-06-21,SZ,主板,C 制造业,False,15.2,True
002592,ST八菱,2011-11-11,SZ,主板,C 制造业,True,14.8,True
002593,日上集团,2011-06-28,SZ,主板,C 制造业,False,15.2,True
002594,比亚迪,2011-06-30,SZ,主板,C 制造业,False,15.2,True
002595,豪迈科技,2011-06-28,SZ,主板,C 制造业,False,15.2,True
002596,海南瑞泽,2011-07-07,SZ,主板,C 制造业,False,15.2,True
002597,金禾实业,2011-07-07,SZ,主板,C 制造业,False,15.2,True
002598,ST章鼓,2011-07-07,SZ,主板,C 制造业,True,15.2,True
002599,盛通股份,2011-07-15,SZ,主板,C 制造业,False,15.1,True
002600,领益智造,2011-07-15,SZ,主板,C 制造业,False,15.1,True
002601,龙佰集团,2011-07-15,SZ,主板,C 制造业,False,15.1,True
002602,世纪华通,2011-07-28,SZ,主板,I 信息技术,False,15.1,True
002603,以岭药业,2011-07-28,SZ,主板,C 制造业,False,15.1,True
002605,姚记科技,2011-08-05,SZ,主板,I 信息技术,False,15.1,True
002606,大连电瓷,2011-08-05,SZ,主板,C 制造业,False,15.1,True
002607,中公教育,2011-08-10,SZ,主板,P 教育,False,15.1,True
002608,江苏国信,2011-08-10,SZ,主板,D 水电煤气,False,15.1,True
002609,捷顺科技,2011-08-15,SZ,主板,I 信息技术,False,15.1,True
002611,东方精工,2011-08-30,SZ,主板,C 制造业,False,15.0,True
002612,朗姿股份,2011-08-30,SZ,主板,C 制造业,False,15.0,True
002613,北玻股份,2011-08-30,SZ,主板,C 制造业,False,15.0,True
002614,奥佳华,2011-09-09,SZ,主板,C 制造业,False,15.0,True
002615,哈尔斯,2011-09-09,SZ,主板,C 制造业,False,15.0,True
002616,长青集团,2011-09-20,SZ,主板,N 公共环保,False,15.0,True
002617,露笑科技,2011-09-20,SZ,主板,C 制造业,False,15.0,True
002620,*ST瑞和,2011-09-29,SZ,主板,E 建筑业,True,14.9,True
002622,皓宸医疗,2011-10-18,SZ,主板,Q 卫生,False,14.9,True
002623,亚玛顿,2011-10-13,SZ,主板,C 制造业,False,14.9,True
002624,完美世界,2011-10-28,SZ,主板,I 信息技术,False,14.9,True
002625,光启技术,2011-11-03,SZ,主板,C 制造业,False,14.8,True
002626,金达威,2011-10-28,SZ,主板,C 制造业,False,14.9,True
002627,三峡旅游,2011-11-03,SZ,主板,N 公共环保,False,14.8,True
002628,成都路桥,2011-11-03,SZ,主板,E 建筑业,False,14.8,True
002629,仁智股份,2011-11-03,SZ,主板,B 采矿业,False,14.8,True
002630,*ST华西,2011-11-11,SZ,主板,C 制造业,True,14.8,True
002631,德尔未来,2011-11-11,SZ,主板,C 制造业,False,14.8,True
002632,道明光学,2011-11-22,SZ,主板,C 制造业,False,14.8,True
002633,申科股份,2011-11-22,SZ,主板,C 制造业,False,14.8,True
002634,*ST棒杰,2011-12-05,SZ,主板,C 制造业,True,14.8,True
002635,安洁科技,2011-11-25,SZ,主板,C 制造业,False,14.8,True
002636,金安国纪,2011-11-25,SZ,主板,C 制造业,False,14.8,True
002637,赞宇科技,2011-11-25,SZ,主板,C 制造业,False,14.8,True
002638,勤上股份,2011-11-25,SZ,主板,C 制造业,False,14.8,True
002639,雪人集团,2011-12-05,SZ,主板,C 制造业,False,14.8,True
002640,跨境通,2011-12-08,SZ,主板,F 批发零售,False,14.7,True
002641,公元股份,2011-12-08,SZ,主板,C 制造业,False,14.7,True
002642,荣联科技,2011-12-20,SZ,主板,I 信息技术,False,14.7,True
002643,万润股份,2011-12-20,SZ,主板,C 制造业,False,14.7,True
002644,佛慈制药,2011-12-22,SZ,主板,C 制造业,False,14.7,True
002645,华宏科技,2011-12-20,SZ,主板,C 制造业,False,14.7,True
002646,天佑德酒,2011-12-22,SZ,主板,C 制造业,False,14.7,True
002647,仁东控股,2011-12-28,SZ,主板,J 金融业,False,14.7,True
002648,卫星化学,2011-12-28,SZ,主板,C 制造业,False,14.7,True
002649,博彦科技,2012-01-06,SZ,主板,I 信息技术,False,14.7,True
002650,ST加加,2012-01-06,SZ,主板,C 制造业,True,14.7,True
002651,利君股份,2012-01-06,SZ,主板,C 制造业,False,14.7,True
002652,扬子新材,2012-01-19,SZ,主板,C 制造业,False,14.6,True
002653,海思科,2012-01-17,SZ,主板,C 制造业,False,14.6,True
002654,万润科技,2012-02-17,SZ,主板,L 商务服务,False,14.6,True
002655,共达电声,2012-02-17,SZ,主板,C 制造业,False,14.6,True
002656,摩登大道,2012-02-28,SZ,主板,C 制造业,False,14.5,True
002657,中科金财,2012-02-28,SZ,主板,I 信息技术,False,14.5,True
002658,雪迪龙,2012-03-09,SZ,主板,C 制造业,False,14.5,True
002659,凯文教育,2012-03-09,SZ,主板,P 教育,False,14.5,True
002660,茂硕电源,2012-03-16,SZ,主板,C 制造业,False,14.5,True
002661,克明食品,2012-03-16,SZ,主板,C 制造业,False,14.5,True
002662,峰璟股份,2012-03-09,SZ,主板,C 制造业,False,14.5,True
002663,普邦股份,2012-03-16,SZ,主板,E 建筑业,False,14.5,True
002664,信质集团,2012-03-16,SZ,主板,C 制造业,False,14.5,True
002666,德联集团,2012-03-27,SZ,主板,C 制造业,False,14.4,True
002667,*ST威领,2012-03-29,SZ,主板,C 制造业,True,14.4,True
002668,TCL智家,2012-04-16,SZ,主板,C 制造业,False,14.4,True
002669,康达新材,2012-04-16,SZ,主板,C 制造业,False,14.4,True
002670,国盛证券,2012-04-16,SZ,主板,J 金融业,False,14.4,True
002671,龙泉股份,2012-04-26,SZ,主板,C 制造业,False,14.4,True
002672,东江环保,2012-04-26,SZ,主板,C 制造业,False,14.4,True
002673,西部证券,2012-05-03,SZ,主板,J 金融业,False,14.3,True
002674,兴业科技,2012-05-07,SZ,主板,C 制造业,False,14.3,True
002675,东诚药业,2012-05-25,SZ,主板,C 制造业,False,14.3,True
002676,顺威股份,2012-05-25,SZ,主板,C 制造业,False,14.3,True
002677,浙江美大,2012-05-25,SZ,主板,C 制造业,False,14.3,True
002678,珠江钢琴,2012-05-30,SZ,主板,C 制造业,False,14.3,True
002679,福建金森,2012-06-05,SZ,主板,A 农林牧渔,False,14.3,True
002681,奋达科技,2012-06-05,SZ,主板,C 制造业,False,14.3,True
002682,龙洲股份,2012-06-12,SZ,主板,G 运输仓储,False,14.2,True
002683,广东宏大,2012-06-12,SZ,主板,B 采矿业,False,14.2,True
002685,华东重机,2012-06-12,SZ,主板,C 制造业,False,14.2,True
002686,亿利达,2012-07-03,SZ,主板,C 制造业,False,14.2,True
002687,乔治白,2012-07-13,SZ,主板,C 制造业,False,14.1,True
002688,金河生物,2012-07-13,SZ,主板,C 制造业,False,14.1,True
002689,ST远智,2012-07-17,SZ,主板,C 制造业,True,14.1,True
002690,美亚光电,2012-07-31,SZ,主板,C 制造业,False,14.1,True
002691,*ST冀凯,2012-07-31,SZ,主板,C 制造业,True,14.1,True
002692,远程股份,2012-08-08,SZ,主板,C 制造业,False,14.1,True
002693,双成药业,2012-08-08,SZ,主板,C 制造业,False,14.1,True
002694,*ST顾地,2012-08-16,SZ,主板,C 制造业,True,14.1,True
002695,煌上煌,2012-09-05,SZ,主板,C 制造业,False,14.0,True
002696,百洋股份,2012-09-05,SZ,主板,C 制造业,False,14.0,True
002697,红旗连锁,2012-09-05,SZ,主板,F 批发零售,False,14.0,True
002698,博实股份,2012-09-11,SZ,主板,C 制造业,False,14.0,True
002700,万憬能源,2012-09-21,SZ,主板,D 水电煤气,False,14.0,True
002701,奥瑞金,2012-10-11,SZ,主板,C 制造业,False,13.9,True
002702,海欣食品,2012-10-11,SZ,主板,C 制造业,False,13.9,True
002703,浙江世宝,2012-11-02,SZ,主板,C 制造业,False,13.8,True
002705,新宝股份,2014-01-21,SZ,主板,C 制造业,False,12.6,True
002706,良信股份,2014-01-21,SZ,主板,C 制造业,False,12.6,True
002707,众信旅游,2014-01-23,SZ,主板,L 商务服务,False,12.6,True
002708,光洋股份,2014-01-21,SZ,主板,C 制造业,False,12.6,True
002709,天赐材料,2014-01-23,SZ,主板,C 制造业,False,12.6,True
002712,思美传媒,2014-01-23,SZ,主板,L 商务服务,False,12.6,True
002713,东易日盛,2014-02-19,SZ,主板,E 建筑业,False,12.5,True
002714,牧原股份,2014-01-28,SZ,主板,A 农林牧渔,False,12.6,True
002715,登云股份,2014-02-19,SZ,主板,C 制造业,False,12.5,True
002716,湖南白银,2014-01-28,SZ,主板,C 制造业,False,12.6,True
002717,*ST岭南,2014-02-19,SZ,主板,N 公共环保,True,12.5,True
002718,友邦吊顶,2014-01-28,SZ,主板,C 制造业,False,12.6,True
002719,ST麦趣,2014-01-28,SZ,主板,C 制造业,True,12.6,True
002721,金一文化,2014-01-27,SZ,主板,C 制造业,False,12.6,True
002722,物产金轮,2014-01-28,SZ,主板,C 制造业,False,12.6,True
002723,小崧股份,2014-01-29,SZ,主板,C 制造业,False,12.6,True
002724,海洋王,2014-11-04,SZ,主板,C 制造业,False,11.8,True
002725,跃岭股份,2014-01-29,SZ,主板,C 制造业,False,12.6,True
002726,ST龙大,2014-06-26,SZ,主板,C 制造业,True,12.2,True
002727,一心堂,2014-07-02,SZ,主板,F 批发零售,False,12.2,True
002728,特一药业,2014-07-31,SZ,主板,C 制造业,False,12.1,True
002729,好利科技,2014-09-12,SZ,主板,C 制造业,False,12.0,True
002730,电光科技,2014-10-09,SZ,主板,C 制造业,False,11.9,True
002731,*ST萃华,2014-11-04,SZ,主板,C 制造业,True,11.8,True
002732,燕塘乳业,2014-12-05,SZ,主板,C 制造业,False,11.8,True
002733,雄韬股份,2014-12-03,SZ,主板,C 制造业,False,11.8,True
002734,利民股份,2015-01-27,SZ,主板,C 制造业,False,11.6,True
002735,王子新材,2014-12-03,SZ,主板,C 制造业,False,11.8,True
002736,国信证券,2014-12-29,SZ,主板,J 金融业,False,11.7,True
002737,葵花药业,2014-12-30,SZ,主板,C 制造业,False,11.7,True
002738,中矿资源,2014-12-30,SZ,主板,C 制造业,False,11.7,True
002739,儒意电影,2015-01-22,SZ,主板,R 文化传播,False,11.6,True
002741,光华科技,2015-02-16,SZ,主板,C 制造业,False,11.6,True
002742,冀衡医药,2015-02-17,SZ,主板,C 制造业,False,11.6,True
002743,富煌钢构,2015-02-17,SZ,主板,C 制造业,False,11.6,True
002745,木林森,2015-02-17,SZ,主板,C 制造业,False,11.6,True
002746,仙坛股份,2015-02-16,SZ,主板,C 制造业,False,11.6,True
002747,埃斯顿,2015-03-20,SZ,主板,C 制造业,False,11.5,True
002748,世龙实业,2015-03-19,SZ,主板,C 制造业,False,11.5,True
002749,国光股份,2015-03-20,SZ,主板,C 制造业,False,11.5,True
002752,昇兴股份,2015-04-22,SZ,主板,C 制造业,False,11.4,True
002753,永东股份,2015-05-19,SZ,主板,C 制造业,False,11.3,True
002755,奥赛康,2015-05-15,SZ,主板,C 制造业,False,11.3,True
002756,永兴材料,2015-05-15,SZ,主板,C 制造业,False,11.3,True
002757,南兴股份,2015-05-27,SZ,主板,C 制造业,False,11.3,True
002758,浙农股份,2015-05-27,SZ,主板,F 批发零售,False,11.3,True
002759,ST天际,2015-05-28,SZ,主板,C 制造业,True,11.3,True
002760,凤形股份,2015-06-11,SZ,主板,C 制造业,False,11.2,True
002761,浙江建投,2015-06-10,SZ,主板,E 建筑业,False,11.2,True
